success,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,rt,stimulus,response,task,timeout,failed_images,failed_audio,failed_video,slider_start,question_order
,survey-multi-choice,20,163653,0.0-20.0-0.0,6,1,2023-07-28 12:50:01,6ad40e38acdca90a181c9c1a7b1b6550,2.108.90.82,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15",Macintosh,Safari,15.4,OS X,10_15_7,3166,,"{""familiarity"":""yes""}",multi_choice,,,,,,[0]
true,fullscreen,21,164658,0.0-21.0,6,1,2023-07-28 12:50:01,6ad40e38acdca90a181c9c1a7b1b6550,2.108.90.82,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15",Macintosh,Safari,15.4,OS X,10_15_7,,,,,,,,,,
,html-keyboard-response,22,165965,0.0-22.0,6,1,2023-07-28 12:50:01,6ad40e38acdca90a181c9c1a7b1b6550,2.108.90.82,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15",Macintosh,Safari,15.4,OS X,10_15_7,1303,Thank you for your participation. You may now close the window.,escape,,,,,,,
true,fullscreen,0,2293,0.0-0.0,5,1,2023-07-28 12:49:28,6ad40e38acdca90a181c9c1a7b1b6550,80.208.71.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,,,,,,,,,,
,html-button-response,1,3837,0.0-1.0,5,1,2023-07-28 12:49:28,6ad40e38acdca90a181c9c1a7b1b6550,80.208.71.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,1542,Welcome to the experiment of Group 6,0,,,,,,,
,html-button-response,2,13415,0.0-2.0,5,1,2023-07-28 12:49:28,6ad40e38acdca90a181c9c1a7b1b6550,80.208.71.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,9576,"
        <p>In this experiment, you will hear different songs. You will have to focus on your emotions during listening to it.</p>
        <p> After each track, you must indicate on a scale how happy or sad it makes you feel.</p>",0,instruction,,,,,,
true,preload,3,13417,0.0-3.0,5,1,2023-07-28 12:49:28,6ad40e38acdca90a181c9c1a7b1b6550,80.208.71.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,,,,,false,[],[],[],,
,audio-slider-response,4,30377,0.0-4.0-0.0,5,1,2023-07-28 12:49:28,6ad40e38acdca90a181c9c1a7b1b6550,80.208.71.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,16742,Eric-Clapton-Tears-In-Heaven-Ins.mp3,21,audio_slider,,,,,50,
,survey-multi-choice,5,36463,0.0-5.0-0.0,5,1,2023-07-28 12:49:28,6ad40e38acdca90a181c9c1a7b1b6550,80.208.71.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,6082,,"{""familiarity"":""no""}",multi_choice,,,,,,[0]
true,preload,6,36465,0.0-6.0,5,1,2023-07-28 12:49:28,6ad40e38acdca90a181c9c1a7b1b6550,80.208.71.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,,,,,false,[],[],[],,
,audio-slider-response,7,62778,0.0-7.0-0.0,5,1,2023-07-28 12:49:28,6ad40e38acdca90a181c9c1a7b1b6550,80.208.71.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,26053,Daniel-Powter-Bad-Day-Official-M-[AudioTrimmer.com].mp3,53,audio_slider,,,,,50,
,survey-multi-choice,8,65073,0.0-8.0-0.0,5,1,2023-07-28 12:49:28,6ad40e38acdca90a181c9c1a7b1b6550,80.208.71.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,2292,,"{""familiarity"":""yes""}",multi_choice,,,,,,[0]
true,preload,9,65073,0.0-9.0,5,1,2023-07-28 12:49:28,6ad40e38acdca90a181c9c1a7b1b6550,80.208.71.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,,,,,false,[],[],[],,
,audio-slider-response,10,82965,0.0-10.0-0.0,5,1,2023-07-28 12:49:28,6ad40e38acdca90a181c9c1a7b1b6550,80.208.71.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,17647,Rick-Astley-Never-Gonna-Give-You (1).mp3,75,audio_slider,,,,,50,
,survey-multi-choice,11,84682,0.0-11.0-0.0,5,1,2023-07-28 12:49:28,6ad40e38acdca90a181c9c1a7b1b6550,80.208.71.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,1712,,"{""familiarity"":""yes""}",multi_choice,,,,,,[0]
true,preload,12,84683,0.0-12.0,5,1,2023-07-28 12:49:28,6ad40e38acdca90a181c9c1a7b1b6550,80.208.71.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,,,,,false,[],[],[],,
,audio-slider-response,13,102416,0.0-13.0-0.0,5,1,2023-07-28 12:49:28,6ad40e38acdca90a181c9c1a7b1b6550,80.208.71.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,17519,Eric-Clapton-Tears-In-Heaven-Off.mp3,10,audio_slider,,,,,50,
,survey-multi-choice,14,104193,0.0-14.0-0.0,5,1,2023-07-28 12:49:28,6ad40e38acdca90a181c9c1a7b1b6550,80.208.71.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,1775,,"{""familiarity"":""no""}",multi_choice,,,,,,[0]
true,preload,15,104194,0.0-15.0,5,1,2023-07-28 12:49:28,6ad40e38acdca90a181c9c1a7b1b6550,80.208.71.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,,,,,false,[],[],[],,
,audio-slider-response,16,116830,0.0-16.0-0.0,5,1,2023-07-28 12:49:28,6ad40e38acdca90a181c9c1a7b1b6550,80.208.71.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,12469,Daniel-Powter-Bad-Day-Instrument.mp3,39,audio_slider,,,,,50,
,survey-multi-choice,17,119659,0.0-17.0-0.0,5,1,2023-07-28 12:49:28,6ad40e38acdca90a181c9c1a7b1b6550,80.208.71.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,2827,,"{""familiarity"":""yes""}",multi_choice,,,,,,[0]
true,preload,18,119660,0.0-18.0,5,1,2023-07-28 12:49:28,6ad40e38acdca90a181c9c1a7b1b6550,80.208.71.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,,,,,false,[],[],[],,
,audio-slider-response,19,136154,0.0-19.0-0.0,5,1,2023-07-28 12:49:28,6ad40e38acdca90a181c9c1a7b1b6550,80.208.71.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,16289,Rick-Astley-Never-Gonna-Give-You.mp3,72,audio_slider,,,,,50,
true,fullscreen,0,5019,0.0-0.0,1,1,2023-07-28 12:39:17,6ad40e38acdca90a181c9c1a7b1b6550,193.163.223.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,,,,,,,,,,
,html-button-response,1,6302,0.0-1.0,1,1,2023-07-28 12:39:17,6ad40e38acdca90a181c9c1a7b1b6550,193.163.223.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,1279,Welcome to the experiment of Group 6,0,,,,,,,
,html-button-response,2,12338,0.0-2.0,1,1,2023-07-28 12:39:17,6ad40e38acdca90a181c9c1a7b1b6550,193.163.223.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,6034,"
        <p>In this experiment, you will hear different songs. You will have to focus on your emotions during listening to it.</p>
        <p> After each track, you must indicate on a scale how happy or sad it makes you feel.</p>",0,instruction,,,,,,
true,preload,3,12340,0.0-3.0,1,1,2023-07-28 12:39:17,6ad40e38acdca90a181c9c1a7b1b6550,193.163.223.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,,,,,false,[],[],[],,
,audio-slider-response,4,30853,0.0-4.0-0.0,1,1,2023-07-28 12:39:17,6ad40e38acdca90a181c9c1a7b1b6550,193.163.223.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,18242,Eric-Clapton-Tears-In-Heaven-Ins.mp3,55,audio_slider,,,,,50,
,survey-multi-choice,5,34653,0.0-5.0-0.0,1,1,2023-07-28 12:39:17,6ad40e38acdca90a181c9c1a7b1b6550,193.163.223.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,3794,,"{""familiarity"":""yes""}",multi_choice,,,,,,[0]
true,preload,6,34668,0.0-6.0,1,1,2023-07-28 12:39:17,6ad40e38acdca90a181c9c1a7b1b6550,193.163.223.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,,,,,false,[],[],[],,
,audio-slider-response,7,63906,0.0-7.0-0.0,1,1,2023-07-28 12:39:17,6ad40e38acdca90a181c9c1a7b1b6550,193.163.223.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,28952,Daniel-Powter-Bad-Day-Official-M-[AudioTrimmer.com].mp3,70,audio_slider,,,,,50,
,survey-multi-choice,8,66822,0.0-8.0-0.0,1,1,2023-07-28 12:39:17,6ad40e38acdca90a181c9c1a7b1b6550,193.163.223.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,2914,,"{""familiarity"":""yes""}",multi_choice,,,,,,[0]
true,preload,9,66838,0.0-9.0,1,1,2023-07-28 12:39:17,6ad40e38acdca90a181c9c1a7b1b6550,193.163.223.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,,,,,false,[],[],[],,
,audio-slider-response,10,104264,0.0-10.0-0.0,1,1,2023-07-28 12:39:17,6ad40e38acdca90a181c9c1a7b1b6550,193.163.223.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,37213,Rick-Astley-Never-Gonna-Give-You (1).mp3,77,audio_slider,,,,,50,
,survey-multi-choice,11,106508,0.0-11.0-0.0,1,1,2023-07-28 12:39:17,6ad40e38acdca90a181c9c1a7b1b6550,193.163.223.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,2240,,"{""familiarity"":""yes""}",multi_choice,,,,,,[0]
true,preload,12,106524,0.0-12.0,1,1,2023-07-28 12:39:17,6ad40e38acdca90a181c9c1a7b1b6550,193.163.223.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,,,,,false,[],[],[],,
,audio-slider-response,13,129550,0.0-13.0-0.0,1,1,2023-07-28 12:39:17,6ad40e38acdca90a181c9c1a7b1b6550,193.163.223.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,22764,Eric-Clapton-Tears-In-Heaven-Off.mp3,66,audio_slider,,,,,50,
,survey-multi-choice,14,135948,0.0-14.0-0.0,1,1,2023-07-28 12:39:17,6ad40e38acdca90a181c9c1a7b1b6550,193.163.223.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,6395,,"{""familiarity"":""yes""}",multi_choice,,,,,,[0]
true,preload,15,135965,0.0-15.0,1,1,2023-07-28 12:39:17,6ad40e38acdca90a181c9c1a7b1b6550,193.163.223.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,,,,,false,[],[],[],,
,audio-slider-response,16,161045,0.0-16.0-0.0,1,1,2023-07-28 12:39:17,6ad40e38acdca90a181c9c1a7b1b6550,193.163.223.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,24883,Daniel-Powter-Bad-Day-Instrument.mp3,41,audio_slider,,,,,50,
,survey-multi-choice,17,164149,0.0-17.0-0.0,1,1,2023-07-28 12:39:17,6ad40e38acdca90a181c9c1a7b1b6550,193.163.223.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,3098,,"{""familiarity"":""yes""}",multi_choice,,,,,,[0]
true,preload,18,164165,0.0-18.0,1,1,2023-07-28 12:39:17,6ad40e38acdca90a181c9c1a7b1b6550,193.163.223.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,,,,,false,[],[],[],,
,audio-slider-response,19,202458,0.0-19.0-0.0,1,1,2023-07-28 12:39:17,6ad40e38acdca90a181c9c1a7b1b6550,193.163.223.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,38087,Rick-Astley-Never-Gonna-Give-You.mp3,57,audio_slider,,,,,50,
,survey-multi-choice,20,207845,0.0-20.0-0.0,1,1,2023-07-28 12:39:17,6ad40e38acdca90a181c9c1a7b1b6550,193.163.223.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,5378,,"{""familiarity"":""yes""}",multi_choice,,,,,,[0]
true,fullscreen,21,208859,0.0-21.0,1,1,2023-07-28 12:39:17,6ad40e38acdca90a181c9c1a7b1b6550,193.163.223.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,,,,,,,,,,
true,fullscreen,0,11931,0.0-0.0,8,1,2023-07-28 12:50:38,6ad40e38acdca90a181c9c1a7b1b6550,84.251.56.165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,,,,,,,,,,
,html-button-response,1,13391,0.0-1.0,8,1,2023-07-28 12:50:38,6ad40e38acdca90a181c9c1a7b1b6550,84.251.56.165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,1457,Welcome to the experiment of Group 6,0,,,,,,,
,html-button-response,2,23334,0.0-2.0,8,1,2023-07-28 12:50:38,6ad40e38acdca90a181c9c1a7b1b6550,84.251.56.165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,9942,"
        <p>In this experiment, you will hear different songs. You will have to focus on your emotions during listening to it.</p>
        <p> After each track, you must indicate on a scale how happy or sad it makes you feel.</p>",0,instruction,,,,,,
true,preload,3,23335,0.0-3.0,8,1,2023-07-28 12:50:38,6ad40e38acdca90a181c9c1a7b1b6550,84.251.56.165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,,,,,false,[],[],[],,
,audio-slider-response,4,42966,0.0-4.0-0.0,8,1,2023-07-28 12:50:38,6ad40e38acdca90a181c9c1a7b1b6550,84.251.56.165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,19384,Eric-Clapton-Tears-In-Heaven-Ins.mp3,29,audio_slider,,,,,50,
,survey-multi-choice,5,45349,0.0-5.0-0.0,8,1,2023-07-28 12:50:38,6ad40e38acdca90a181c9c1a7b1b6550,84.251.56.165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,2379,,"{""familiarity"":""yes""}",multi_choice,,,,,,[0]
true,preload,6,45351,0.0-6.0,8,1,2023-07-28 12:50:38,6ad40e38acdca90a181c9c1a7b1b6550,84.251.56.165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,,,,,false,[],[],[],,
,audio-slider-response,7,89780,0.0-7.0-0.0,8,1,2023-07-28 12:50:38,6ad40e38acdca90a181c9c1a7b1b6550,84.251.56.165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,44152,Daniel-Powter-Bad-Day-Official-M-[AudioTrimmer.com].mp3,49,audio_slider,,,,,50,
,survey-multi-choice,8,91772,0.0-8.0-0.0,8,1,2023-07-28 12:50:38,6ad40e38acdca90a181c9c1a7b1b6550,84.251.56.165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,1991,,"{""familiarity"":""yes""}",multi_choice,,,,,,[0]
true,preload,9,91775,0.0-9.0,8,1,2023-07-28 12:50:38,6ad40e38acdca90a181c9c1a7b1b6550,84.251.56.165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,,,,,false,[],[],[],,
,audio-slider-response,10,123200,0.0-10.0-0.0,8,1,2023-07-28 12:50:38,6ad40e38acdca90a181c9c1a7b1b6550,84.251.56.165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,31192,Rick-Astley-Never-Gonna-Give-You (1).mp3,78,audio_slider,,,,,50,
,survey-multi-choice,11,125055,0.0-11.0-0.0,8,1,2023-07-28 12:50:38,6ad40e38acdca90a181c9c1a7b1b6550,84.251.56.165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,1854,,"{""familiarity"":""yes""}",multi_choice,,,,,,[0]
true,preload,12,125058,0.0-12.0,8,1,2023-07-28 12:50:38,6ad40e38acdca90a181c9c1a7b1b6550,84.251.56.165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,,,,,false,[],[],[],,
,audio-slider-response,13,144047,0.0-13.0-0.0,8,1,2023-07-28 12:50:38,6ad40e38acdca90a181c9c1a7b1b6550,84.251.56.165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,18744,Eric-Clapton-Tears-In-Heaven-Off.mp3,23,audio_slider,,,,,50,
,survey-multi-choice,14,147247,0.0-14.0-0.0,8,1,2023-07-28 12:50:38,6ad40e38acdca90a181c9c1a7b1b6550,84.251.56.165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,3199,,"{""familiarity"":""yes""}",multi_choice,,,,,,[0]
true,preload,15,147250,0.0-15.0,8,1,2023-07-28 12:50:38,6ad40e38acdca90a181c9c1a7b1b6550,84.251.56.165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,,,,,false,[],[],[],,
,audio-slider-response,16,167383,0.0-16.0-0.0,8,1,2023-07-28 12:50:38,6ad40e38acdca90a181c9c1a7b1b6550,84.251.56.165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,19936,Daniel-Powter-Bad-Day-Instrument.mp3,50,audio_slider,,,,,50,
,survey-multi-choice,17,171239,0.0-17.0-0.0,8,1,2023-07-28 12:50:38,6ad40e38acdca90a181c9c1a7b1b6550,84.251.56.165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,3855,,"{""familiarity"":""yes""}",multi_choice,,,,,,[0]
true,preload,18,171241,0.0-18.0,8,1,2023-07-28 12:50:38,6ad40e38acdca90a181c9c1a7b1b6550,84.251.56.165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,,,,,false,[],[],[],,
,audio-slider-response,19,192831,0.0-19.0-0.0,8,1,2023-07-28 12:50:38,6ad40e38acdca90a181c9c1a7b1b6550,84.251.56.165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,21384,Rick-Astley-Never-Gonna-Give-You.mp3,50,audio_slider,,,,,50,
true,fullscreen,0,2501,0.0-0.0,9,1,2023-07-28 12:50:44,6ad40e38acdca90a181c9c1a7b1b6550,80.115.190.132,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",WebKit,Chrome,114.0.0.0,Windows,10.0,,,,,,,,,,
,html-button-response,1,4092,0.0-1.0,9,1,2023-07-28 12:50:44,6ad40e38acdca90a181c9c1a7b1b6550,80.115.190.132,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",WebKit,Chrome,114.0.0.0,Windows,10.0,1589,Welcome to the experiment of Group 6,0,,,,,,,
,html-button-response,2,7437,0.0-2.0,9,1,2023-07-28 12:50:44,6ad40e38acdca90a181c9c1a7b1b6550,80.115.190.132,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",WebKit,Chrome,114.0.0.0,Windows,10.0,3345,"
        <p>In this experiment, you will hear different songs. You will have to focus on your emotions during listening to it.</p>
        <p> After each track, you must indicate on a scale how happy or sad it makes you feel.</p>",0,instruction,,,,,,
true,preload,3,7438,0.0-3.0,9,1,2023-07-28 12:50:44,6ad40e38acdca90a181c9c1a7b1b6550,80.115.190.132,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",WebKit,Chrome,114.0.0.0,Windows,10.0,,,,,false,[],[],[],,
