success,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,rt,stimulus,response,task,question_order,timeout,failed_images,failed_audio,failed_video,slider_start
,survey-multi-choice,3,62738,0.0-3.0-0.0,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,40907,,"{""gender"":""Female"",""msi1"":""6-9"",""msi2"":""3-4"",""msi3"":""4-6"",""msi4"":""6-9"",""msi5"":""6 or more""}",multi_choice,"[0,1,2,3,4,5]",,,,,
true,preload,4,62753,0.0-4.0,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,,,,,,false,[],[],[],
,audio-slider-response,5,95729,0.0-5.0-0.0,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,32862,031.mp3,59,audio_slider,,,,,,50
,html-slider-response,6,99109,0.0-5.0-1.0,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,3376,sad?,0,text_slider_response,,,,,,50
,html-slider-response,7,107825,0.0-5.0-2.0,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,8713,tender,0,text_slider_response,,,,,,50
,html-slider-response,8,110297,0.0-5.0-3.0,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,2468,fear,0,text_slider_response,,,,,,50
,html-slider-response,9,112808,0.0-5.0-4.0,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,2509,anger,0,text_slider_response,,,,,,50
,audio-slider-response,10,147541,0.0-5.0-0.1,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,34575,061.mp3,84,audio_slider,,,,,,50
,html-slider-response,11,163461,0.0-5.0-1.1,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,15916,sad?,0,text_slider_response,,,,,,50
,html-slider-response,12,165545,0.0-5.0-2.1,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,2074,tender,0,text_slider_response,,,,,,50
,html-slider-response,13,167762,0.0-5.0-3.1,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,2214,fear,0,text_slider_response,,,,,,50
,html-slider-response,14,169472,0.0-5.0-4.1,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,1707,anger,0,text_slider_response,,,,,,50
,audio-slider-response,15,192680,0.0-5.0-0.2,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,23104,121.mp3,29,audio_slider,,,,,,50
,html-slider-response,16,194553,0.0-5.0-1.2,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,1868,sad?,0,text_slider_response,,,,,,50
,html-slider-response,17,212963,0.0-5.0-2.2,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,18406,tender,0,text_slider_response,,,,,,50
,html-slider-response,18,215859,0.0-5.0-3.2,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,2893,fear,56,text_slider_response,,,,,,50
,html-slider-response,19,218567,0.0-5.0-4.2,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,2704,anger,60,text_slider_response,,,,,,50
,audio-slider-response,20,239202,0.0-5.0-0.3,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,20535,001.mp3,59,audio_slider,,,,,,50
,html-slider-response,21,248082,0.0-5.0-1.3,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,8876,sad?,0,text_slider_response,,,,,,50
,html-slider-response,22,250274,0.0-5.0-2.3,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,2184,tender,67,text_slider_response,,,,,,50
,html-slider-response,23,251975,0.0-5.0-3.3,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,1699,fear,0,text_slider_response,,,,,,50
,html-slider-response,24,255028,0.0-5.0-4.3,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,3050,anger,0,text_slider_response,,,,,,50
,audio-slider-response,25,278802,0.0-5.0-0.4,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,23676,091.mp3,39,audio_slider,,,,,,50
,html-slider-response,26,280789,0.0-5.0-1.4,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,1983,sad?,0,text_slider_response,,,,,,50
,html-slider-response,27,282508,0.0-5.0-2.4,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,1716,tender,0,text_slider_response,,,,,,50
,html-slider-response,28,284357,0.0-5.0-3.4,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,1846,fear,63,text_slider_response,,,,,,50
,html-slider-response,29,287179,0.0-5.0-4.4,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,2820,anger,41,text_slider_response,,,,,,50
,audio-slider-response,30,307057,0.0-5.0-0.5,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,19772,151.mp3,61,audio_slider,,,,,,50
,html-slider-response,31,310271,0.0-5.0-1.5,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,3212,sad?,12,text_slider_response,,,,,,50
,html-slider-response,32,311729,0.0-5.0-2.5,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,1456,tender,62,text_slider_response,,,,,,50
,html-slider-response,33,313773,0.0-5.0-3.5,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,2042,fear,0,text_slider_response,,,,,,50
,html-slider-response,34,315947,0.0-5.0-4.5,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,2171,anger,0,text_slider_response,,,,,,50
true,fullscreen,35,316957,0.0-6.0,15,1,2023-07-28 12:48:43,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,,,,,,,,,,
true,fullscreen,0,2019,0.0-0.0,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,,,,,,,,,,
,html-button-response,1,2874,0.0-1.0,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,854,Welcome to the experiment,0,,,,,,,
,html-button-response,2,3592,0.0-2.0,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,717,"This study aims to see if musical experience and training affects the induced emotions of nonvocal music.
                      During this study you will be asked to answer questions considering your musical background.
                      
                      Then you will be presented short music clips and asked to rate them according to
                      how strongly they make you feel certain emotions.",0,instruction,,,,,,
,survey-multi-choice,3,33496,0.0-3.0-0.0,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,29903,,"{""gender"":""Female"",""msi1"":""2"",""msi2"":""0.5"",""msi3"":""2"",""msi4"":""2"",""msi5"":""0""}",multi_choice,"[0,1,2,3,4,5]",,,,,
true,preload,4,33499,0.0-4.0,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,,,,,,false,[],[],[],
,audio-slider-response,5,52779,0.0-5.0-0.0,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,19189,151.mp3,65,audio_slider,,,,,,50
,html-slider-response,6,63140,0.0-5.0-1.0,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,10360,sad?,46,text_slider_response,,,,,,50
,html-slider-response,7,72726,0.0-5.0-2.0,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,9584,tender,0,text_slider_response,,,,,,50
,html-slider-response,8,76882,0.0-5.0-3.0,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,4155,fear,82,text_slider_response,,,,,,50
,html-slider-response,9,79234,0.0-5.0-4.0,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,2351,anger,0,text_slider_response,,,,,,50
,audio-slider-response,10,97100,0.0-5.0-0.1,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,17491,001.mp3,100,audio_slider,,,,,,50
,html-slider-response,11,103422,0.0-5.0-1.1,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,6321,sad?,0,text_slider_response,,,,,,50
,html-slider-response,12,107090,0.0-5.0-2.1,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,3667,tender,57,text_slider_response,,,,,,50
,html-slider-response,13,109464,0.0-5.0-3.1,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,2374,fear,0,text_slider_response,,,,,,50
,html-slider-response,14,111846,0.0-5.0-4.1,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,2381,anger,0,text_slider_response,,,,,,50
,audio-slider-response,15,131382,0.0-5.0-0.2,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,19240,121.mp3,0,audio_slider,,,,,,50
,html-slider-response,16,137152,0.0-5.0-1.2,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,5769,sad?,9,text_slider_response,,,,,,50
,html-slider-response,17,140183,0.0-5.0-2.2,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,3030,tender,0,text_slider_response,,,,,,50
,html-slider-response,18,142017,0.0-5.0-3.2,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,1834,fear,100,text_slider_response,,,,,,50
,html-slider-response,19,143895,0.0-5.0-4.2,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,1877,anger,100,text_slider_response,,,,,,50
,audio-slider-response,20,161317,0.0-5.0-0.3,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,17341,061.mp3,75,audio_slider,,,,,,50
,html-slider-response,21,164363,0.0-5.0-1.3,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,3046,sad?,85,text_slider_response,,,,,,50
,html-slider-response,22,171582,0.0-5.0-2.3,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,7218,tender,75,text_slider_response,,,,,,50
,html-slider-response,23,175510,0.0-5.0-3.3,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,3928,fear,80,text_slider_response,,,,,,50
,html-slider-response,24,178431,0.0-5.0-4.3,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,2920,anger,0,text_slider_response,,,,,,50
,audio-slider-response,25,197022,0.0-5.0-0.4,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,18221,091.mp3,0,audio_slider,,,,,,50
,html-slider-response,26,208522,0.0-5.0-1.4,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,11499,sad?,59,text_slider_response,,,,,,50
,html-slider-response,27,212020,0.0-5.0-2.4,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,3497,tender,73,text_slider_response,,,,,,50
,html-slider-response,28,215111,0.0-5.0-3.4,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,3090,fear,100,text_slider_response,,,,,,50
,html-slider-response,29,219017,0.0-5.0-4.4,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,3905,anger,89,text_slider_response,,,,,,50
,audio-slider-response,30,275462,0.0-5.0-0.5,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,56360,031.mp3,63,audio_slider,,,,,,50
,html-slider-response,31,278718,0.0-5.0-1.5,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,3254,sad?,70,text_slider_response,,,,,,50
,html-slider-response,32,281122,0.0-5.0-2.5,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,2404,tender,72,text_slider_response,,,,,,50
,html-slider-response,33,283965,0.0-5.0-3.5,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,2842,fear,70,text_slider_response,,,,,,50
,html-slider-response,34,288610,0.0-5.0-4.5,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,4645,anger,0,text_slider_response,,,,,,50
true,fullscreen,35,289613,0.0-6.0,19,1,2023-07-28 12:50:31,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,,,,,,,,,,
true,fullscreen,0,2802,0.0-0.0,5,1,2023-07-28 12:44:06,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",WebKit,Chrome,114.0.0.0,Windows,10.0,,,,,,,,,,
,html-button-response,1,4260,0.0-1.0,5,1,2023-07-28 12:44:06,1d0798adfa59f9e8acce3717d57b77cf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",WebKit,Chrome,114.0.0.0,Windows,10.0,1455,Welcome to the experiment,0,,,,,,,
